,rating_ratingValue,rating_worstRating,rating_bestRating,rating_alternateName,creativeWork_author_name,creativeWork_datePublished,creativeWork_author_sameAs,claimReview_author_name,claimReview_author_url,claimReview_url,claimReview_claimReviewed,claimReview_datePublished,claimReview_source,claimReview_author,extra_body,extra_refered_links,extra_title,extra_tags,extra_entities_claimReview_claimReviewed,extra_entities_body,extra_entities_keywords,extra_entities_author,related_links
24,,,,False,"""Ashraf Mohamed Omar""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-who-did-not-advised-to-avoid-performing-namaz/,"""ڈبلو ایچ او نے عید کی نماز ادا نہ کرنے اور سماجی سرگرمیوں میں شامل نہ ہونے کی ہدایات دئے ہیں۔""",2021-7-20,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز نے اپنی پڑتال میں پایا یہ دعوی غلط ہے۔ کورونا وبا کے اس دور میں عالمی صحت ادارہ کی جانب سے عید کو لے کر ہدایات تو جاری کی گئی ہیں لیکن ان میں نماز نہ ادا کرنے یا سماجی سرگرمیوں میں شامل نہ ہونے سے متعقل کوئی بات نہیں کہی گئی ہے۔""","""['https://archive.fo/wip/Bestk', 'https://twitter.com/hashtag/%D8%B9%D9%8A%D8%AF_%D8%A7%D9%84%D8%A7%D8%B6%D8%AD%D9%89?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/aNLEBOT9Cn']""","""فیکٹ چیک: عالمی صحت ادارہ نے نہیں دیا عید کی نماز ادا نہ کرنے کا مشورہ، وائرل پوسٹ فرضی ہے""","""['corona virusu', 'Eid', 'Fact Check', 'WHO']""","""[]""","""[]""",,,
25,,,,False,"""الصحفى حمادة السنراوى""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-after-assassination-of-haitian-president-fake-death-rumors-about-first-lady-are-roaming-around/,"""ہیٹی صدر جووینیل موئزے کے قتل کے بعد زخمی ہوئی خاتون اول کا بھی انتقال""",2021-7-9,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز نے پایا کہ وائرل دعوی فرضی ہے۔ خاتون اول مارٹن موئز زخمی ہیں اور امریکہ فلوریڈا کے میامی کے ایک اسپتال میں زیر اعلاج ہیں۔ ان کی موت سے جڑی افواہ غلط ہے۔""","""['https://www.facebook.com/profile.php?id=100053636930624&__cft__[0]=AZUlt3JW7cRJHdRzlJjj5TlDvEzLt0aVWQk9X-B-7c86uIXvFoByJW0srLvZ0P5fo4_PCUuQ_U9DJSOqDjvg6gygDOj_9q2rE9c3-ZtH1fNGt-SVNJ8Djg5HcKs3MAIUzw8&__tn__=-UC%2CP-R', 'https://archive.fo/wip/dasji', 'https://www.nbcnews.com/news/world/haitian-president-jovenel-mo-se-assassinated-first-lady-injured-attack-n1273202', 'https://www.humnews.pk/latest/332987/', 'https://www.reuters.com/world/americas/haitis-first-lady-critical-condition-be-brought-miami-haitian-envoy-2021-07-07/']""","""فیکٹ چیک: ہیٹی صدر کے قتل کے بعد، نہیں ہوئی خاتون اول کی موت، وائرل پوسٹ افواہ ہے""","""['Fact Check', 'Haiti', 'President Assassination']""","""[]""","""[]""",,,
26,,,,False,"""PSL Live""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-ronaldo-ignore-handshake-is-not-israel-pm-viral-claim-is-fake/,"""رونالڈو نے اسرائیل کے وزیر اعظم سے مصافحہ نہیں کیا""",2021-7-5,Vishvanews,"Umam Noor,Pallavi Mishra","""وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل ویڈیو سعودی عرب میں ہوئے اٹلی کپ2019 کا ہے۔ ویڈیو میں جس شخص نے رونالڈو کے آگے مصافہ کے لئے ہاتھ بڑھایا وہ اسرائیل کے وزیر اعظم نہیں بلکہ سعودی میں اٹلی کے اس وقت کے سفیر لوکا فراری ہیں۔""","""['https://archive.fo/wip/UKqrP', 'https://larepublica.pe/deportes/2019/12/22/juventus-vs-lazio-cristiano-ronaldo-se-quito-medalla-de-subcampeon-y-no-dio-la-mano-a-premiadores-video-supercopa-italia/', 'https://t.co/oy81C82xQO', 'https://ambriad.esteri.it/ambasciata_riad/en/ambasciata/ambasciatore/gli-ambasciatori-italiani-a-riad.html', 'https://ambpechino.esteri.it/ambasciata_pechino/it/ambasciata/ambasciatore']""","""فیکٹ چیک: وائرل ویڈیو میں نظر آرہے شخص اسرائیل کے پی ایم نہیں بلکہ اس وقت کے سعودی کے اٹلی سفیر ہیں، رونالڈو کا ویڈیو غلط دعوی کے ساتھ وائرل""","""['cristiano ronaldo', 'Fact Check', 'Israel PM']""","""[]""","""[]""",,,
27,,,,Misleading,"""گوتم""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-misleading-post-about-si-recruitment-in-west-bengal-getting-viral-on-social-media/,"""نئے نئے سب انسپیکٹروں کے ناموں پر نظر ڈالئیے۔ مبارک ہو۔ آپ آلو پیاز پٹرول پر روتے رہئے""",2021-7-1,Vishvanews,"ameesh rai,Umam Noor","""وشواس نیوز کی پڑتال میں مغربی بنگل میں س انسپیکٹر کے عہدہ پر ایک خاص مذہب سے تعلق رکھنے والے لوگوں کی بھرتیوں کا دعوی گمراہ کن ہے۔ یہ پوری بھرتی فہرست کا ایک چھوٹا سا حصہ ہے۔ پوری بھرتی فہرست کی دس الگ الگ لسٹ ہیں، جس میں ریاست میں موجود ریزرویشن قواعد میں تمام برادریوں کے افراد کو شامل کیا گیا ہے۔""","""['https://www.facebook.com/photo?fbid=884750485449884&set=a.150431918881748', 'https://archive.md/e3yWw', 'http://wbpolice.gov.in/WBP/Common/WBP_AnnexureA.aspx', 'http://wbcbc.gov.in/pdf/category-wise-obc-list.pdf']""","""فیکٹ چیک: مغربی بنگال میں ایس آئی بھرتی کی آدھی فہرست فرقہ وارانہ دعوی سے کی جا رہی وائرل""","""['SI', 'West Bengal']""","""[]""","""[]""",,,
28,,,,Misleading,"""Factified""",,,Vishvanews,,https://www.vishvasnews.com/urdu/society/fact-check-gas-water-and-electricity-is-not-free-in-turkmenistan-viral-post-is-misleading/,"""ترکمانستان دنیا کا واحد ایسا ملک ہے، جہاں پانی، گیس اور بجلی عوام کے لئے مفت ہے۔""",2021-6-24,Vishvanews,"Pallavi Mishra,Umam Noor","""وشواس نیوز نے اپنی پڑتال میں پایا کہ یہ دعوی گمراہ کن ہے۔ ترکمانستان میں 2018کے بعد سے پانی، بجلی اور گیس مفت نہیں ہے۔ عوام کو اس کی ادائیگی کرنی پڑتی ہے۔""","""['https://archive.fo/wip/3lVty', 'https://apnews.com/article/ad5f5b1b1e51415689a5835b7a9a150c', 'https://www.rferl.org/a/turkmenistan-cuts-last-vestiges-of-program-for-free-utilities/29511308.html', 'https://www.rferl.org/a/turkmen-energy-consumers-get-shock-treatment/29594173.html', 'https://turkmen.news/']""","""فیکٹ چیک: ترکمانستان میں اب مفت نہیں ہے پانی، گیس اور بجلی; وائرل دعوی گمراہ کن ہے""","""['Fact Check', 'Turkmenistan']""","""[]""","""[]""",,,
29,,,,Misleading,"""زینت خان""",,,Vishvanews,,https://www.vishvasnews.com/urdu/society/fact-check-entertainment-video-of-cwe-viral-with-wrong-claim/,"""اس پنجابی نے پولیس کو اٹھاکر زمین پے پھینک دے""",2021-5-10,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل دعوی گمراہ کن ہے۔ وائرل ویڈیو سی ڈبلو ای ریسلنگ کے تحت محض انٹرٹینمینٹ کے مقصد سے تقریبا چار سال پہلے بنایا گیا تھا۔ جسے اب لوگ گمراہ کن حوالے کے ساتھ سوشل میڈیا پر پھیلا رہے ہیں۔""","""['https://www.facebook.com/watch/?v=265661895256393', 'https://archive.fo/wip/LApwO', 'https://www.youtube.com/embed/FBF0jQZ7kwk?feature=oembed']""","""فیکٹ چیک: تفریح کے مقصد سے بنائے گئے ویڈیو کو کیا جا رہا حقیقی مان کر شیئر""","""['CWE Video', 'Fact Check']""","""[]""","""[]""",,,
30,,,,False,"""Jaguar Estate Developers""",,,Vishvanews,,https://www.vishvasnews.com/urdu/society/fact-check-viral-video-claiming-about-eating-onion-to-with-salt-to-kill-virus-and-holding-breath-for-self-test-are-fake/,"""کرونا کا علاج اور ٹیسٹ ❣❣ کرونا کا علاج گھریلو ٹوٹکہ بالکل فری آزمائش شرط ہے۔ کوئی سائیڈ فیکٹ بھی نہیں۔ شفا منجانب اللہ اللہ کریم ہم سب کو""",2021-5-6,Vishvanews,"Umam Noor,Ashish Maharishi","""نہ ہی نمک کےساتھ پیاز کھانے سے کورونا وائس ٹھیک کا مریض ٹھیک ہوتا ہے اور نہ ہی کچھ وقت کے لئے سانس روکنے سے سیلف ٹیسٹ کیا جا سکتا ہے۔ وائرل ویڈیو فرضی ہے۔ وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل ویڈیو میں کئے جا رہے دونوں ہی دعوی بےبنیاد ہیں۔""","""['https://www.facebook.com/jaguarestatedeveloper/videos/1811972555632224/', 'https://archive.fo/wip/3ws7z', 'https://www.vishvasnews.com/viral/fact-check-no-consuming-onion-with-salt-wont-treat-covid-19-in-15-minutes-viral-claim-is-fake-2/', 'https://www.vishvasnews.com/english/health/fact-check-no-holding-your-breath-for-10-seconds-isnt-a-coronavirus-self-check-test/', 'https://www.vishvasnews.com/english/health/fact-check-no-holding-your-breath-for-10-seconds-isnt-a-coronavirus-self-check-test/']""","""فیکٹ چیک: نہ ہی پیاز کھانے سے کورونا وائرس مرتا ہے اور نہ ہی سانس روکنے سے کورونا وائرس کا پتہ چلتا ہے، ویڈیو میں کئے جا رہے دعوے فرضی ہیں""","""['Coronavirus', 'Cure bacteria from onion']""","""[]""","""[]""",,,
31,,,,False,"""زینت خان""",,,Vishvanews,,https://www.vishvasnews.com/urdu/viral/fact-check-bihar-hajipur-mock-drill-video-again-viral-with-wrong-claim/,"""بیچارہ پولیس والا کو کتنی تکلیف ہے تڑپ رہاہے""",2021-5-5,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز نے پاپنی پڑتال میں پایا کہ یہ بہار کی حاجی پور جیل میں کورونا وائرس کی ماک ڈرل کا ویڈیو ہے، اصل نہیں۔ ویڈیو کے ساتھ کیا جا رہا دعوی فرضی ہے۔""","""['https://www.vishvasnews.com/urdu/viral/fact-check-bihar-hajipur-mockdrill-video-viral-as-police-men-tested-corona-virus-positve/', 'https://www.facebook.com/113078650386720/videos/468547907698604/', 'https://archive.fo/wip/QXuX0', 'https://www.vishvasnews.com/urdu/viral/fact-check-bihar-hajipur-mockdrill-video-viral-as-police-men-tested-corona-virus-positve/']""","""کویک فیکٹ چیک: بہار کی جیل میں گزشتہ سال ہوئی ماک ڈرل کے ویڈیو کو کیا جا رہا پھر سے وائرل""","""['Fact Check', 'hajipur', 'Mock Drill']""","""[]""","""[]""",,,
32,,,,False,"""Juli Ktn""",,,Vishvanews,,https://www.vishvasnews.com/urdu/society/fact-check-antique-sewing-machine-photo-viral-as-hazrat-aisha-used-to-sewing-with-this/,"""حضرت عائشہ کی سلائی مشین مبارک ۔ سبحان اللہ کہہ کر آگے شیئر کریں۔ جزاک اللہ‘‘۔""",2021-4-22,Vishvanews,"Umam Noor,Ashish Maharishi","""وشواس نیوز کی پڑتال میں وائرل دعوی فرضی نکلا۔ وائرل سلائی مشین 1870کی ہے، جبکہ بی بی عائشہ تقریبا چودھ سو سال پہلے تھیں۔""","""['https://www.facebook.com/groups/269092490294660/permalink/1016687462201822/', 'https://archive.fo/wip/uFnZj', 'https://www.facebook.com/search/photos/?q=%D8%AD%D8%B6%D8%B1%D8%AA%20%D8%B9%D8%A7%D8%A6%D8%B4%DB%81%20%D8%B3%D9%84%D8%A7%D8%A6%DB%8C%20%D9%85%D8%B4%DB%8C%D9%86&sde=Abro-EV9QmPtxFu6u_82oPa0aI2kFqObgkY7A9GJUGJl83q3PPDwkT9e7gfVDjfuuqQ8LxgJisdGWK36gkpP96GWQU-r7ibLY-v3-wKcnruxIus_jKzjM0P5cGM_5PtPFYI8ClQtKHFTh1sf6iCKiGq92UBYmgqk1jm11FVLNOGX4Pdvg1sgp0gtoBrdu2cje-vBEvFaeyAlkPuVrddgV1PVfm6AI8K__75MtxbIjk0vUQpgPs4Q5ESfHzbZ0FQ6BXA', 'https://www.islamicfinder.org/knowledge/biography/story-of-aisha-bint-abi-bakr/', 'https://www.indiatoday.in/education-today/gk-current-affairs/story/sewing-machine-inventor-elias-howe-10-points-1281087-2018-07-09', 'http://tvorchestvovpodarok.ru/shvejnaya-mashinka/', 'https://www.dreamstime.com/royalty-free-stock-photography-antique-sewing-machine-image17373417']""","""فیکٹ چیک: حضرت عائشہ کی نہیں ہے یہ سلائی مشین، فرضی پوسٹ برسوں سے ہے وائرل""","""['Fact Check', 'Hazrat Ayesha', 'Sewing Machine']""","""[]""","""[]""",,,
33,,,,Misleading,"""Akhtari Akhtari""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-this-viral-photo-is-not-of-the-allegedly-abducted-daughter-of-afghanistan-ambassador/,"""دعوی کیا جا رہا ہے کہ یہ افغان سفیر کی بیٹی ہیں جن کا اغوا ہوا تھا۔""",2021-7-20,Vishvanews,,"""وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل دعوی گمراہ کن ہے۔ یہ تصویر افغانستان کے سفیر نجیب اللہ علی خیل کی بیٹی کی نہیں ہے۔""","""['https://archive.fo/wip/X788h', 'https://tribune.com.pk/story/2311410/selsela-tight-lipped-at-evidence', 'https://timesofindia.indiatimes.com/world/pakistan/no-proof-that-afghan-envoys-daughter-was-abducted-pakistan-cries-false-narrative/articleshow/84565327.cms#:~:text=ISLAMABAD%3A%20Pakistan%20claimed%20on%20Monday,a%20narrative%22%20against%20the%20country.', 'https://www.headlinestoday.in/top-news/no-evidence-that-afghan-ambassadors-daughter-was-kidnapped-pak-police-322251703.html', 'https://www.facebook.com/Gul-Chahat-100724555604472/photos/pcb.117814377228823/117814273895500/', 'https://www.facebook.com/watch/live/?v=844465659513904&ref=watch_permalink', 'https://www.thenews.com.pk/print/714630-', 'https://t.co/Jjx2vQciKp']""","""فیکٹ چیک: افغانستان سیفر کی غائب ہوئی بیٹی کی نہیں ہے یہ وائرل تصویر""","""['Afghanistan', 'Afghanistan Ambassador Daughter', 'Fact Check', 'Pakistan']""",,,,,
34,,,,False,"""PSL Live""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-ronaldo-ignore-handshake-is-not-israel-pm-viral-claim-is-fake/,"""رونالڈو نے اسرائیل کے وزیر اعظم سے مصافحہ نہیں کیا""",2021-7-5,Vishvanews,,"""وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل ویڈیو سعودی عرب میں ہوئے اٹلی کپ2019 کا ہے۔ ویڈیو میں جس شخص نے رونالڈو کے آگے مصافہ کے لئے ہاتھ بڑھایا وہ اسرائیل کے وزیر اعظم نہیں بلکہ سعودی میں اٹلی کے اس وقت کے سفیر لوکا فراری ہیں۔""","""['https://archive.fo/wip/UKqrP', 'https://larepublica.pe/deportes/2019/12/22/juventus-vs-lazio-cristiano-ronaldo-se-quito-medalla-de-subcampeon-y-no-dio-la-mano-a-premiadores-video-supercopa-italia/', 'https://t.co/oy81C82xQO', 'https://ambriad.esteri.it/ambasciata_riad/en/ambasciata/ambasciatore/gli-ambasciatori-italiani-a-riad.html', 'https://ambpechino.esteri.it/ambasciata_pechino/it/ambasciata/ambasciatore']""","""فیکٹ چیک: وائرل ویڈیو میں نظر آرہے شخص اسرائیل کے پی ایم نہیں بلکہ اس وقت کے سعودی کے اٹلی سفیر ہیں، رونالڈو کا ویڈیو غلط دعوی کے ساتھ وائرل""","""['cristiano ronaldo', 'Fact Check', 'Israel PM']""",,,,,
35,,,,False,"""Tariq Jameel""",,,Vishvanews,,https://www.vishvasnews.com/urdu/politics/fact-check-tyyep-erdogan-does-not-kissed-joe-bidens-hand-viral-post-is-fake/,"""اردگان امریکہ کے صدر بائڈن کے پاوں چوم رہا ہے.""",2021-6-27,Vishvanews,"Umam Noor,Ashish Maharishi","""تصویر پچھلے دنوں ہوئے ناٹو اجلاس کی ہے۔ مکمل ویڈیو میں صاف طور پر دیکھا جا سکتا ہے طیب اردوگان کرسی پر ہوئے ہیں اور اسی موقع جو بائڈن آتے ہیں۔ فسٹ بمپ کرتے ہوئے اردوگان جیسے ہی جھکتے ہیں اسی لمحہ کی یہ تصویر ہے، جسے اب فرضی دعوی کے ساتھ سوشل میڈیا پر وائرل کر دیا گیا ہے۔ ناٹو اجلاس میں نا ہی طیب اردوگان نے جو بائڈن کے پیر چھوئے اور نہ ہی ان کے ہاتھوں کو چوما۔""","""['https://www.facebook.com/tariq.jameel.50552338/posts/493029301964896', 'https://archive.fo/wip/ehQa7', 'https://www.nst.com.my/world/world/2021/06/698797/erdogan-says-held-fruitful-sincere-talks-biden', 'https://www.wionews.com/photos/what-erdogan-hopes-to-achieve-during-meeting-with-biden-at-nato-391494#erdogans-awkward-phone-call-with-biden-391483', 'https://www.facebook.com/SJKazmi143/posts/972217316930989', 'https://t.co/lFNjn63VZX']""","""فیکٹ چیک: طیب اردوگان کی ناٹو اجلاس میں صدر جو بائڈن سے ہوئی ملاقات کی تصویر کو کیا جا رہا غلط دعوی کے ساتھ وائرل""","""['Fact Check', 'Joe Biden', 'Tayyip Erdogan']""","""[]""","""[]""",,,
